,store_id,date,is_store_open,is_sale_period,town,n_cust_pred,revenue_pred
20870,691,2012-01-14,1,0,Nalliwar,582.97797,5275.508
20871,692,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20872,693,2012-01-14,1,0,Balntermou,630.91736,6022.669
20873,694,2012-01-14,1,0,Dukem,924.1854,8426.335
20874,695,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20875,696,2012-01-14,1,0,Dukem,1075.2925,8426.335
20876,697,2012-01-14,1,0,Dukem,1152.9521,12048.429
20877,698,2012-01-14,1,0,Psey Hill,621.18115,5345.84
20878,699,2012-01-14,1,0,Yepthton Beach,738.3263,6025.5293
20879,700,2012-01-14,1,0,Dukem,924.1854,7126.826
20880,701,2012-01-14,1,0,Dukem,924.1854,8426.335
20881,702,2012-01-14,1,0,Dukem,689.9677,7417.0205
20882,703,2012-01-14,1,0,Dukem,670.4774,5867.857
20883,704,2012-01-14,1,0,Balntermou,720.09534,7471.9453
20884,705,2012-01-14,1,0,Dukem,910.0115,8426.335
20885,706,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20886,707,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20887,708,2012-01-14,1,0,Dukem,924.1854,8426.335
20888,709,2012-01-14,1,0,Balntermou,719.5319,5385.3247
20889,710,2012-01-14,1,0,Dukem,811.7499,7715.367
20890,711,2012-01-14,1,0,Dukem,924.1854,8426.335
20891,712,2012-01-14,1,0,Balntermou,630.91736,6022.669
20892,713,2012-01-14,1,0,Yepthton Beach,1140.7937,8761.8955
20893,714,2012-01-14,1,0,Dukem,710.5228,8156.3247
20894,715,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20895,716,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20896,717,2012-01-14,1,0,Dukem,924.1854,8426.335
20897,718,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
20898,719,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
20899,720,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20900,721,2012-01-14,1,0,Dukem,924.1854,8426.335
20901,722,2012-01-14,1,0,Dukem,1970.6797,11632.104
20902,723,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
20903,724,2012-01-14,1,0,Dukem,924.1854,8426.335
20904,725,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20905,726,2012-01-14,1,0,Yepthton Beach,756.1339,6853.524
20906,727,2012-01-14,1,0,Port Shep,582.97797,5275.508
20907,728,2012-01-14,1,0,Dukem,857.0339,8426.335
20908,729,2012-01-14,1,0,Yepthton Beach,802.9179,7952.2686
20909,730,2012-01-14,1,0,Dukem,1084.2533,8719.766
20910,731,2012-01-14,1,0,Dukem,1061.2373,9713.987
20911,732,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
20912,733,2012-01-14,1,0,Balntermou,3313.443,13598.688
20913,734,2012-01-14,1,0,Dukem,924.1854,8426.335
20914,735,2012-01-14,1,0,Port Shamlakesmark,582.97797,5275.508
20915,736,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20916,737,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20917,738,2012-01-14,1,0,Dukem,924.1854,9561.976
20918,739,2012-01-14,1,0,Yepthton Beach,651.86456,8397.35
20919,740,2012-01-14,1,0,Balntermou,630.91736,6022.669
20920,741,2012-01-14,1,0,Port Shep,582.97797,5275.508
20921,742,2012-01-14,1,0,Dukem,924.1854,8426.335
20922,743,2012-01-14,1,0,Mount Peyarchar,466.10156,4159.7944
20923,744,2012-01-14,1,0,Dukem,924.1854,8426.335
20924,745,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
20925,746,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20926,747,2012-01-14,1,0,Dukem,924.1854,8426.335
20927,748,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20928,749,2012-01-14,1,0,Dukem,924.1854,8426.335
20929,750,2012-01-14,1,0,Dukem,845.4919,8426.335
20930,751,2012-01-14,1,0,Port Shamlakesmark,582.97797,5275.508
20931,752,2012-01-14,1,0,Mount Tudo,582.97797,5275.508
20932,753,2012-01-14,1,0,Dukem,924.1854,9187.368
20933,754,2012-01-14,1,0,Dukem,929.6706,8426.335
20934,755,2012-01-14,1,0,Dukem,1024.6151,11769.895
20935,756,2012-01-14,1,0,Dukem,3758.932,23638.098
20936,757,2012-01-14,1,0,Dukem,924.1854,8426.335
20937,758,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20938,759,2012-01-14,1,0,Ood,582.97797,5694.5957
20939,760,2012-01-14,1,0,Balntermou,960.32806,6022.669
20940,761,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
20941,762,2012-01-14,1,0,Folkbour,392.56992,3514.8357
20942,763,2012-01-14,1,0,Dukem,924.1854,8426.335
20943,764,2012-01-14,1,0,Balntermou,630.91736,4766.311
20944,765,2012-01-14,1,0,Motown,582.97797,7088.0913
20945,766,2012-01-14,1,0,Dukem,924.1854,8426.335
20946,767,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
20947,768,2012-01-14,1,0,Dukem,1570.9739,14639.163
20948,769,2012-01-14,1,0,Dukem,4626.8667,14381.562
20949,770,2012-01-14,1,0,Balntermou,630.91736,6022.669
20950,771,2012-01-14,1,0,Dukem,924.1854,8426.335
20951,772,2012-01-14,1,0,Dukem,924.1854,6460.2236
20952,773,2012-01-14,1,0,Dukem,924.1854,8426.335
20953,774,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
20954,775,2012-01-14,1,0,Port Shamlakesmark,582.97797,5275.508
20955,776,2012-01-14,1,0,Mount Trancesmi,582.97797,4746.5825
20956,777,2012-01-14,1,0,Dukem,712.2815,7038.7944
20957,778,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20958,779,2012-01-14,1,0,Dukem,924.1854,8426.335
20959,780,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20960,781,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20961,782,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
20962,783,2012-01-14,1,0,Balntermou,630.91736,6022.669
20963,784,2012-01-14,1,0,Port Shamlakesmark,582.97797,5275.508
20964,785,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20965,786,2012-01-14,1,0,Dukem,924.1854,5439.701
20966,787,2012-01-14,1,0,Dukem,1192.8146,10255.528
20967,788,2012-01-14,1,0,Port Shamlakesmark,1095.2478,13640.13
20968,789,2012-01-14,1,0,Yepthton Beach,651.86456,5150.8374
20969,790,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20970,791,2012-01-14,1,0,Dukem,924.1854,8426.335
20971,792,2012-01-14,1,0,Dukem,924.1854,8426.335
20972,793,2012-01-14,1,0,Dukem,848.9221,8426.335
20973,794,2012-01-14,1,0,Dukem,924.1854,5448.712
20974,795,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
20975,796,2012-01-14,1,0,Balntermou,630.91736,6022.669
20976,797,2012-01-14,1,0,Mount Kenmun,582.97797,5275.508
20977,798,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
20978,799,2012-01-14,1,0,Dukem,1010.7679,11294.978
20979,800,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
20980,801,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
20981,802,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20982,803,2012-01-14,1,0,Dukem,924.1854,8426.335
20983,804,2012-01-14,1,0,Balntermou,630.91736,6022.669
20984,805,2012-01-14,1,0,Dukem,924.1854,8426.335
20985,806,2012-01-14,1,0,Ood,582.97797,5694.5957
20986,807,2012-01-14,1,0,Ny Creek,582.97797,5275.508
20987,808,2012-01-14,1,0,Dukem,924.1854,8426.335
20988,809,2012-01-14,1,0,Dukem,924.1854,9907.1045
20989,810,2012-01-14,1,0,Dukem,924.1854,8426.335
20990,811,2012-01-14,1,0,Balntermou,630.91736,5320.3306
20991,812,2012-01-14,1,0,Dukem,924.1854,8426.335
20992,813,2012-01-14,1,0,Dukem,924.1854,8426.335
20993,814,2012-01-14,1,0,Dukem,924.1854,8712.346
20994,815,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20995,816,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
20996,817,2012-01-14,1,0,Yepthton Beach,2320.5234,15752.919
20997,818,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
20998,819,2012-01-14,1,0,Dukem,924.1854,8426.335
20999,820,2012-01-14,1,0,Dukem,1327.2106,16283.356
21000,821,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21001,822,2012-01-14,1,0,Balntermou,630.91736,6022.669
21002,823,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21003,824,2012-01-14,1,0,Dukem,924.1854,8426.335
21004,825,2012-01-14,1,0,Dukem,924.1854,8313.54
21005,826,2012-01-14,1,0,Dukem,924.1854,9454.886
21006,827,2012-01-14,1,0,Dukem,2764.6687,19653.15
21007,828,2012-01-14,1,0,Dukem,924.1854,8426.335
21008,829,2012-01-14,1,0,Dukem,924.1854,8426.335
21009,830,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21010,831,2012-01-14,1,0,Dukem,1648.5043,13152.025
21011,832,2012-01-14,1,0,Dukem,924.1854,8426.335
21012,833,2012-01-14,1,0,Dukem,924.1854,8426.335
21013,834,2012-01-14,1,0,Dukem,924.1854,8426.335
21014,835,2012-01-14,1,0,Dukem,924.1854,8426.335
21015,836,2012-01-14,1,0,Nalliwar,582.97797,5275.508
21016,837,2012-01-14,1,0,Dukem,760.7633,6524.975
21017,838,2012-01-14,1,0,Dukem,924.1854,8426.335
21018,839,2012-01-14,1,0,Port Shep,582.97797,5275.508
21019,840,2012-01-14,1,0,Mount Trancesmi,594.85736,4879.1514
21020,841,2012-01-14,1,0,Dukem,734.53827,4280.317
21021,842,2012-01-14,1,0,Dukem,1451.9227,28049.791
21022,843,2012-01-14,1,0,Balntermou,771.37976,6789.4155
21023,844,2012-01-14,1,0,Dukem,762.6052,5791.4424
21024,845,2012-01-14,1,0,Yepthton Beach,578.44934,6025.5293
21025,846,2012-01-14,1,0,Yepthton Beach,651.86456,6133.1562
21026,847,2012-01-14,1,0,Yepthton Beach,740.4508,6025.5293
21027,848,2012-01-14,1,0,Balntermou,630.91736,6022.669
21028,849,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21029,850,2012-01-14,1,0,Dukem,924.1854,8426.335
21030,851,2012-01-14,1,0,Dukem,924.1854,8426.335
21031,852,2012-01-14,1,0,Dukem,924.1854,7214.8193
21032,853,2012-01-14,1,0,Dukem,1057.9879,9927.082
21033,854,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21034,855,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21035,856,2012-01-14,1,0,Yepthton Beach,744.8095,6025.5293
21036,857,2012-01-14,1,0,Ny Creek,582.97797,5275.508
21037,858,2012-01-14,1,0,Mount Trancesmi,582.97797,4746.5825
21038,859,2012-01-14,1,0,Dukem,924.1854,8426.335
21039,860,2012-01-14,1,0,Nalliwar,582.97797,5275.508
21040,861,2012-01-14,1,0,Balntermou,630.91736,5129.3667
21041,862,2012-01-14,1,0,Yepthton Beach,815.02716,6025.5293
21042,863,2012-01-14,1,0,Dukem,1069.2109,8426.335
21043,864,2012-01-14,1,0,Dukem,924.1854,7128.7646
21044,865,2012-01-14,1,0,Dukem,924.1854,8426.335
21045,866,2012-01-14,1,0,Dukem,924.1854,8426.335
21046,867,2012-01-14,1,0,Balntermou,547.25134,5660.7104
21047,868,2012-01-14,1,0,Port Shep,582.97797,6063.09
21048,869,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21049,870,2012-01-14,1,0,Port Shep,582.97797,5275.508
21050,871,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21051,872,2012-01-14,1,0,Dukem,924.1854,9628.685
21052,873,2012-01-14,1,0,Dukem,768.1838,5925.1343
21053,874,2012-01-14,1,0,Dukem,924.1854,7736.337
21054,875,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21055,876,2012-01-14,1,0,Yepthton Beach,734.5826,6763.6714
21056,877,2012-01-14,1,0,Balntermou,630.91736,6022.669
21057,878,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21058,879,2012-01-14,1,0,Dukem,706.2233,6719.4854
21059,880,2012-01-14,1,0,Dukem,924.1854,8426.335
21060,881,2012-01-14,1,0,Mount Trancesmi,582.97797,4746.5825
21061,882,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21062,883,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21063,884,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21064,885,2012-01-14,1,0,Dukem,924.1854,8426.335
21065,886,2012-01-14,1,0,Dukem,924.1854,8426.335
21066,887,2012-01-14,1,0,Dukem,924.1854,8426.335
21067,888,2012-01-14,1,0,Dukem,924.1854,8426.335
21068,889,2012-01-14,1,0,Dukem,781.9814,6408.8228
21069,890,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21070,891,2012-01-14,1,0,Mount Trancesmi,683.193,5879.664
21071,892,2012-01-14,1,0,Balntermou,630.91736,6022.669
21072,893,2012-01-14,1,0,Dukem,924.1854,8426.335
21073,894,2012-01-14,1,0,Dukem,1088.1936,8671.192
21074,895,2012-01-14,1,0,Yepthton Beach,651.86456,6831.626
21075,896,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21076,897,2012-01-14,1,0,Dukem,781.95667,6672.147
21077,898,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21078,899,2012-01-14,1,0,Dukem,924.1854,8426.335
21079,900,2012-01-14,1,0,Dukem,924.1854,8426.335
21080,901,2012-01-14,1,0,Dukem,924.1854,8426.335
21081,902,2012-01-14,1,0,Dukem,924.1854,8426.335
21082,903,2012-01-14,1,0,Balntermou,630.91736,8029.665
21083,904,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21084,905,2012-01-14,1,0,Dukem,1269.5665,8426.335
21085,906,2012-01-14,1,0,Psey Hill,374.519,2816.2383
21086,907,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21087,908,2012-01-14,1,0,Balntermou,508.3692,4903.992
21088,909,2012-01-14,0,0,Dukem,186.0534,0.0
21089,910,2012-01-14,1,0,Balntermou,630.91736,6022.669
21090,911,2012-01-14,1,0,Dukem,1003.5363,10739.255
21091,912,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21092,913,2012-01-14,1,0,Psey Hill,375.954,2816.2383
21093,914,2012-01-14,1,0,Balntermou,674.66504,6233.472
21094,915,2012-01-14,1,0,Gugam,582.97797,5275.508
21095,916,2012-01-14,1,0,Port Shep,582.97797,5275.508
21096,917,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21097,918,2012-01-14,1,0,Port Shep,582.97797,5275.508
21098,919,2012-01-14,1,0,Dukem,924.1854,8426.335
21099,920,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21100,921,2012-01-14,1,0,Yepthton Beach,697.39087,5646.729
21101,922,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21102,923,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21103,924,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21104,925,2012-01-14,1,0,Dukem,1651.203,8426.335
21105,926,2012-01-14,1,0,Dukem,924.1854,8426.335
21106,927,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21107,928,2012-01-14,1,0,Dukem,924.1854,8426.335
21108,929,2012-01-14,1,0,Mount Trancesmi,582.97797,4746.5825
21109,930,2012-01-14,1,0,Dukem,1585.3647,8426.335
21110,931,2012-01-14,1,0,Dukem,946.7351,7316.742
21111,932,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21112,933,2012-01-14,1,0,Mount Trancesmi,582.97797,5000.868
21113,934,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21114,935,2012-01-14,1,0,Dukem,924.1854,8426.335
21115,936,2012-01-14,1,0,Dukem,1039.4637,8426.335
21116,937,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21117,938,2012-01-14,1,0,Dukem,1021.5722,10164.032
21118,939,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21119,940,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21120,941,2012-01-14,1,0,Dukem,924.1854,8426.335
21121,942,2012-01-14,1,0,Balntermou,630.91736,6022.669
21122,943,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21123,944,2012-01-14,1,0,Dukem,1380.9785,8426.335
21124,945,2012-01-14,1,0,Dukem,924.1854,7583.772
21125,946,2012-01-14,1,0,Dukem,924.1854,7172.8467
21126,947,2012-01-14,1,0,Balntermou,762.0488,6022.669
21127,948,2012-01-14,1,0,Dukem,2385.512,8426.335
21128,949,2012-01-14,1,0,Dukem,924.1854,8426.335
21129,950,2012-01-14,1,0,Dukem,924.1854,8426.335
21130,951,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
21131,952,2012-01-14,1,0,Dukem,924.1854,8426.335
21132,953,2012-01-14,1,0,Dukem,924.1854,8426.335
21133,954,2012-01-14,1,0,Dukem,1086.1665,8426.335
21134,955,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21135,956,2012-01-14,1,0,Balntermou,630.91736,4965.535
21136,957,2012-01-14,1,0,Dukem,924.1854,8426.335
21137,958,2012-01-14,1,0,Mount Wintor,501.49887,3852.8684
21138,959,2012-01-14,1,0,Dukem,924.1854,8426.335
21139,960,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
21140,961,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21141,962,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21142,963,2012-01-14,1,0,Yepthton Beach,651.86456,6348.982
21143,964,2012-01-14,1,0,Port Shep,867.9657,5275.508
21144,965,2012-01-14,1,0,Balntermou,630.91736,6022.669
21145,966,2012-01-14,1,0,Dukem,924.1854,7488.477
21146,967,2012-01-14,1,0,Dukem,929.0431,9277.655
21147,968,2012-01-14,1,0,Dukem,936.0664,8426.335
21148,969,2012-01-14,1,0,Dukem,924.1854,6450.174
21149,970,2012-01-14,1,0,Rstonemond Hill,555.25684,4016.2468
21150,971,2012-01-14,1,0,Balntermou,630.91736,6022.669
21151,972,2012-01-14,1,0,Dukem,731.32324,5324.624
21152,973,2012-01-14,1,0,Dukem,924.1854,8426.335
21153,974,2012-01-14,1,0,Dukem,1756.39,14493.229
21154,975,2012-01-14,1,0,Port Shep,582.97797,5275.508
21155,976,2012-01-14,1,0,Dukem,924.1854,8426.335
21156,977,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21157,978,2012-01-14,1,0,Balntermou,630.91736,6022.669
21158,979,2012-01-14,1,0,Dukem,924.1854,8426.335
21159,980,2012-01-14,1,0,Dukem,924.1854,8426.335
21160,981,2012-01-14,1,0,Dukem,924.1854,8426.335
21161,982,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21162,983,2012-01-14,1,0,Dukem,1532.041,10416.985
21163,984,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21164,985,2012-01-14,1,0,Dukem,924.1854,9088.894
21165,986,2012-01-14,1,0,Rstonemond Hill,555.25684,5275.508
21166,987,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21167,988,2012-01-14,1,0,Dukem,924.1854,7887.9155
21168,989,2012-01-14,1,0,Ny Creek,582.97797,5275.508
21169,990,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21170,991,2012-01-14,1,0,Balntermou,630.91736,6022.669
21171,992,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21172,993,2012-01-14,1,0,Dukem,924.1854,8426.335
21173,994,2012-01-14,1,0,Yepthton Beach,651.86456,6025.5293
21174,995,2012-01-14,1,0,Balntermou,630.91736,6022.669
21175,996,2012-01-14,1,0,Dukem,924.1854,8426.335
21176,997,2012-01-14,1,0,Dukem,813.5005,8426.335
21177,998,2012-01-14,1,0,Balntermou,630.91736,5353.264
21178,999,2012-01-14,1,0,Yepthton Beach,651.86456,6114.941
21179,1000,2012-01-14,1,0,Dukem,924.1854,8426.335
21180,1001,2012-01-14,1,0,Psey Hill,315.37698,2816.2383
21181,1002,2012-01-14,1,0,Balntermou,630.91736,6022.669
21182,1003,2012-01-14,1,0,Dukem,924.1854,8426.335
21183,1004,2012-01-14,1,0,Dukem,878.2903,8426.335
21184,1005,2012-01-14,1,0,Port Shep,582.97797,5275.508
21185,1006,2012-01-14,1,0,Balntermou,630.91736,6022.669
21186,1007,2012-01-14,1,0,Dukem,924.1854,8426.335
21187,1008,2012-01-14,1,0,Mount Trancesmi,582.97797,4746.5825
21188,1009,2012-01-14,1,0,Dukem,839.53876,7771.5728
21189,1,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21190,2,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21191,3,2012-01-13,1,0,Dukem,944.8161,8426.335
21192,4,2012-01-13,1,0,Yepthton Beach,1100.8212,7847.9995
21193,5,2012-01-13,1,0,Mount Trancesmi,603.60864,4746.5825
21194,6,2012-01-13,1,0,Dukem,944.8161,8426.335
21195,7,2012-01-13,1,0,Dukem,1258.4261,10824.62
21196,8,2012-01-13,1,0,Balntermou,651.54803,6022.669
21197,9,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21198,10,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21199,11,2012-01-13,1,0,Dukem,1420.5177,8426.335
21200,12,2012-01-13,1,0,Dukem,1004.37726,8426.335
21201,13,2012-01-13,1,0,Dukem,800.7442,8426.335
21202,14,2012-01-13,1,0,Dukem,944.8161,8426.335
21203,15,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21204,16,2012-01-13,1,0,Dukem,944.8161,8426.335
21205,17,2012-01-13,1,0,Dukem,944.8161,8426.335
21206,18,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21207,19,2012-01-13,1,0,Psey Hill,315.37698,2816.2383
21208,20,2012-01-13,1,0,Psey Hill,315.37698,2816.2383
21209,21,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21210,22,2012-01-13,1,0,Dukem,944.8161,8179.9995
21211,23,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21212,24,2012-01-13,1,0,Dukem,944.8161,10318.14
21213,25,2012-01-13,1,0,Psey Hill,484.2208,3336.227
21214,26,2012-01-13,1,0,Rstonemond Hill,575.8875,5275.508
21215,27,2012-01-13,1,0,Dukem,1191.2234,10080.552
21216,28,2012-01-13,1,0,Dukem,944.8161,8426.335
21217,29,2012-01-13,1,0,Port Shep,603.60864,5275.508
21218,30,2012-01-13,1,0,Balntermou,651.54803,6022.669
21219,31,2012-01-13,1,0,Dukem,944.8161,8426.335
21220,32,2012-01-13,1,0,Balntermou,651.54803,5168.9663
21221,33,2012-01-13,1,0,Psey Hill,315.37698,2816.2383
21222,34,2012-01-13,1,0,Dukem,1167.7654,8426.335
21223,35,2012-01-13,1,0,Dukem,944.8161,10941.909
21224,36,2012-01-13,1,0,Balntermou,767.9831,6762.1
21225,37,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21226,38,2012-01-13,1,0,Balntermou,651.54803,6022.669
21227,39,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21228,40,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21229,41,2012-01-13,1,0,Dukem,791.2299,8426.335
21230,42,2012-01-13,1,0,Yepthton Beach,895.8615,7972.786
21231,43,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21232,44,2012-01-13,1,0,Balntermou,651.54803,6022.669
21233,45,2012-01-13,1,0,Dukem,826.966,8426.335
21234,46,2012-01-13,1,0,Psey Hill,315.37698,2816.2383
21235,47,2012-01-13,1,0,Dukem,1034.5645,8426.335
21236,48,2012-01-13,1,0,Yepthton Beach,672.49524,5269.376
21237,49,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21238,50,2012-01-13,1,0,Yepthton Beach,558.4512,6025.5293
21239,51,2012-01-13,1,0,Dukem,944.8161,8426.335
21240,52,2012-01-13,1,0,Dukem,944.8161,8426.335
21241,53,2012-01-13,1,0,Balntermou,651.54803,6022.669
21242,54,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21243,55,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21244,56,2012-01-13,1,0,Psey Hill,315.37698,2816.2383
21245,57,2012-01-13,1,0,Dukem,1119.6525,12307.349
21246,58,2012-01-13,1,0,Dukem,944.8161,8426.335
21247,59,2012-01-13,1,0,Dukem,944.8161,8426.335
21248,60,2012-01-13,1,0,Dukem,944.8161,8426.335
21249,61,2012-01-13,1,0,Dukem,944.8161,7710.9937
21250,62,2012-01-13,1,0,Dukem,944.8161,8426.335
21251,63,2012-01-13,1,0,Dukem,944.8161,8426.335
21252,64,2012-01-13,1,0,Dukem,944.8161,11989.54
21253,65,2012-01-13,1,0,Dukem,863.32916,8426.335
21254,66,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21255,67,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21256,68,2012-01-13,1,0,Dukem,1449.5182,8426.335
21257,69,2012-01-13,1,0,Dukem,1410.0638,10527.46
21258,70,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21259,71,2012-01-13,1,0,Port Shep,603.60864,5275.508
21260,72,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21261,73,2012-01-13,1,0,Dukem,944.8161,7803.909
21262,74,2012-01-13,1,0,Balntermou,651.54803,6022.669
21263,75,2012-01-13,1,0,Dukem,944.8161,8426.335
21264,76,2012-01-13,1,0,Mount Tudo,603.60864,6107.3906
21265,77,2012-01-13,1,0,Dukem,944.8161,8426.335
21266,78,2012-01-13,1,0,Balntermou,651.54803,4998.555
21267,79,2012-01-13,1,0,Dukem,944.8161,8426.335
21268,80,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21269,81,2012-01-13,1,0,Dukem,944.8161,8426.335
21270,82,2012-01-13,1,0,Dukem,944.8161,10160.431
21271,83,2012-01-13,1,0,Dukem,710.0426,6860.764
21272,84,2012-01-13,1,0,Balntermou,1043.3214,9357.616
21273,85,2012-01-13,1,0,Dukem,1132.258,8426.335
21274,86,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21275,87,2012-01-13,1,0,Dukem,944.8161,8426.335
21276,88,2012-01-13,1,0,Balntermou,651.54803,6022.669
21277,89,2012-01-13,1,0,Yepthton Beach,672.49524,6025.5293
21278,90,2012-01-13,1,0,Balntermou,751.68475,6022.669
21279,91,2012-01-13,1,0,Dukem,944.8161,8426.335
21280,92,2012-01-13,1,0,Psey Hill,315.37698,2816.2383
21281,93,2012-01-13,1,0,Nalliwar,603.60864,5275.508
21282,94,2012-01-13,1,0,Dukem,944.8161,8426.335
21283,95,2012-01-13,1,0,Psey Hill,315.37698,2816.2383
21284,96,2012-01-13,1,0,Balntermou,651.54803,6022.669
21285,97,2012-01-13,1,0,Dukem,944.8161,8426.335
21286,98,2012-01-13,1,0,Dukem,857.141,8426.335
21287,99,2012-01-13,1,0,Port Shep,603.60864,5275.508
21288,100,2012-01-13,1,0,Balntermou,651.54803,6022.669
21289,101,2012-01-13,1,0,Balntermou,651.54803,6022.669
21290,102,2012-01-13,1,0,Balntermou,691.22485,6022.669
21291,103,2012-01-13,1,0,Dukem,944.8161,8426.335
